apdl_elem_id,offset_elem_id,offset_node_id,master_node,slave_node,source_semantics,system,assembly_name,reason
2023381,2023380,2010229,2010190,25919,UXYZ,gate,CW2_GATE_48,梁轴 master -> CW2_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2023383,2023382,2010230,2010191,26314,UXYZ,gate,CW2_GATE_48,梁轴 master -> CW2_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2023385,2023384,2010231,2010192,26709,UXYZ,gate,CW2_GATE_48,梁轴 master -> CW2_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2023387,2023386,2010232,2010193,27104,UXYZ,gate,CW2_GATE_48,梁轴 master -> CW2_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2023389,2023388,2010233,2010194,27499,UXYZ,gate,CW2_GATE_48,梁轴 master -> CW2_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2023391,2023390,2010234,2010195,27894,UXYZ,gate,CW2_GATE_48,梁轴 master -> CW2_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2023392,,,2010236,2010293,ALL,gate,CW2_GATE_49,left_post 下端焊接中心线偏置：平动+转动
2023393,,,2010275,2010294,ALL,gate,CW2_GATE_49,left_post 上端焊接中心线偏置：平动+转动
2023394,,,2010253,2010296,ALL,gate,CW2_GATE_49,right_post 下端焊接中心线偏置：平动+转动
2023395,,,2010282,2010297,ALL,gate,CW2_GATE_49,right_post 上端焊接中心线偏置：平动+转动
2023397,2023396,2010299,2010237,14435,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2023399,2023398,2010300,2010238,15163,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2023401,2023400,2010301,2010239,15891,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2023403,2023402,2010302,2010240,16619,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2023405,2023404,2010303,2010241,17347,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2023407,2023406,2010304,2010242,18075,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2023409,2023408,2010305,2010243,18803,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2023411,2023410,2010306,2010244,19531,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2023413,2023412,2010307,2010245,20259,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2023415,2023414,2010308,2010246,20987,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2023417,2023416,2010309,2010247,21715,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2023419,2023418,2010310,2010248,22443,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2023421,2023420,2010311,2010249,23171,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2023423,2023422,2010312,2010250,23899,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2023425,2023424,2010313,2010251,24627,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2023427,2023426,2010314,2010252,25355,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2023429,2023428,2010315,2010276,25924,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2023431,2023430,2010316,2010277,26319,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2023433,2023432,2010317,2010278,26714,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2023435,2023434,2010318,2010279,27109,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2023437,2023436,2010319,2010280,27504,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2023439,2023438,2010320,2010281,27899,UXYZ,gate,CW2_GATE_49,梁轴 master -> CW2_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2023440,,,2010322,2010379,ALL,gate,CW2_GATE_50,left_post 下端焊接中心线偏置：平动+转动
2023441,,,2010361,2010380,ALL,gate,CW2_GATE_50,left_post 上端焊接中心线偏置：平动+转动
2023442,,,2010339,2010382,ALL,gate,CW2_GATE_50,right_post 下端焊接中心线偏置：平动+转动
2023443,,,2010368,2010383,ALL,gate,CW2_GATE_50,right_post 上端焊接中心线偏置：平动+转动
2023445,2023444,2010385,2010323,14442,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2023447,2023446,2010386,2010324,15170,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2023449,2023448,2010387,2010325,15898,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2023451,2023450,2010388,2010326,16626,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2023453,2023452,2010389,2010327,17354,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2023455,2023454,2010390,2010328,18082,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2023457,2023456,2010391,2010329,18810,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2023459,2023458,2010392,2010330,19538,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2023461,2023460,2010393,2010331,20266,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2023463,2023462,2010394,2010332,20994,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2023465,2023464,2010395,2010333,21722,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2023467,2023466,2010396,2010334,22450,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2023469,2023468,2010397,2010335,23178,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2023471,2023470,2010398,2010336,23906,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2023473,2023472,2010399,2010337,24634,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2023475,2023474,2010400,2010338,25362,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2023477,2023476,2010401,2010362,25929,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2023479,2023478,2010402,2010363,26324,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2023481,2023480,2010403,2010364,26719,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2023483,2023482,2010404,2010365,27114,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2023485,2023484,2010405,2010366,27509,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2023487,2023486,2010406,2010367,27904,UXYZ,gate,CW2_GATE_50,梁轴 master -> CW2_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2023488,,,2010408,2010465,ALL,gate,CW2_GATE_51,left_post 下端焊接中心线偏置：平动+转动
2023489,,,2010447,2010466,ALL,gate,CW2_GATE_51,left_post 上端焊接中心线偏置：平动+转动
2023490,,,2010425,2010468,ALL,gate,CW2_GATE_51,right_post 下端焊接中心线偏置：平动+转动
2023491,,,2010454,2010469,ALL,gate,CW2_GATE_51,right_post 上端焊接中心线偏置：平动+转动
2023493,2023492,2010471,2010409,14449,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2023495,2023494,2010472,2010410,15177,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2023497,2023496,2010473,2010411,15905,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2023499,2023498,2010474,2010412,16633,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2023501,2023500,2010475,2010413,17361,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2023503,2023502,2010476,2010414,18089,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2023505,2023504,2010477,2010415,18817,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2023507,2023506,2010478,2010416,19545,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2023509,2023508,2010479,2010417,20273,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2023511,2023510,2010480,2010418,21001,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2023513,2023512,2010481,2010419,21729,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2023515,2023514,2010482,2010420,22457,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2023517,2023516,2010483,2010421,23185,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2023519,2023518,2010484,2010422,23913,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2023521,2023520,2010485,2010423,24641,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2023523,2023522,2010486,2010424,25369,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2023525,2023524,2010487,2010448,25934,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2023527,2023526,2010488,2010449,26329,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2023529,2023528,2010489,2010450,26724,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2023531,2023530,2010490,2010451,27119,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2023533,2023532,2010491,2010452,27514,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2023535,2023534,2010492,2010453,27909,UXYZ,gate,CW2_GATE_51,梁轴 master -> CW2_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2023536,,,2010494,2010551,ALL,gate,CW2_GATE_52,left_post 下端焊接中心线偏置：平动+转动
2023537,,,2010533,2010552,ALL,gate,CW2_GATE_52,left_post 上端焊接中心线偏置：平动+转动
2023538,,,2010511,2010554,ALL,gate,CW2_GATE_52,right_post 下端焊接中心线偏置：平动+转动
2023539,,,2010540,2010555,ALL,gate,CW2_GATE_52,right_post 上端焊接中心线偏置：平动+转动
2023541,2023540,2010557,2010495,14456,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2023543,2023542,2010558,2010496,15184,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2023545,2023544,2010559,2010497,15912,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2023547,2023546,2010560,2010498,16640,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2023549,2023548,2010561,2010499,17368,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2023551,2023550,2010562,2010500,18096,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2023553,2023552,2010563,2010501,18824,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2023555,2023554,2010564,2010502,19552,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2023557,2023556,2010565,2010503,20280,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2023559,2023558,2010566,2010504,21008,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2023561,2023560,2010567,2010505,21736,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2023563,2023562,2010568,2010506,22464,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2023565,2023564,2010569,2010507,23192,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2023567,2023566,2010570,2010508,23920,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2023569,2023568,2010571,2010509,24648,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2023571,2023570,2010572,2010510,25376,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2023573,2023572,2010573,2010534,25939,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2023575,2023574,2010574,2010535,26334,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2023577,2023576,2010575,2010536,26729,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2023579,2023578,2010576,2010537,27124,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2023581,2023580,2010577,2010538,27519,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2023583,2023582,2010578,2010539,27914,UXYZ,gate,CW2_GATE_52,梁轴 master -> CW2_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2023584,,,2010580,2010637,ALL,gate,CW2_GATE_53,left_post 下端焊接中心线偏置：平动+转动
2023585,,,2010619,2010638,ALL,gate,CW2_GATE_53,left_post 上端焊接中心线偏置：平动+转动
2023586,,,2010597,2010640,ALL,gate,CW2_GATE_53,right_post 下端焊接中心线偏置：平动+转动
2023587,,,2010626,2010641,ALL,gate,CW2_GATE_53,right_post 上端焊接中心线偏置：平动+转动
2023589,2023588,2010643,2010581,14479,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2023591,2023590,2010644,2010582,15207,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2023593,2023592,2010645,2010583,15935,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2023595,2023594,2010646,2010584,16663,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2023597,2023596,2010647,2010585,17391,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2023599,2023598,2010648,2010586,18119,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2023601,2023600,2010649,2010587,18847,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2023603,2023602,2010650,2010588,19575,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2023605,2023604,2010651,2010589,20303,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2023607,2023606,2010652,2010590,21031,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2023609,2023608,2010653,2010591,21759,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2023611,2023610,2010654,2010592,22487,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2023613,2023612,2010655,2010593,23215,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2023615,2023614,2010656,2010594,23943,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2023617,2023616,2010657,2010595,24671,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2023619,2023618,2010658,2010596,25399,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2023621,2023620,2010659,2010620,25956,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2023623,2023622,2010660,2010621,26351,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
2023625,2023624,2010661,2010622,26746,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_GANTRY_PHI54_03 原索 slave；保留截面刚体转动
2023627,2023626,2010662,2010623,27141,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_GANTRY_PHI54_04 原索 slave；保留截面刚体转动
2023629,2023628,2010663,2010624,27536,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_GANTRY_PHI54_05 原索 slave；保留截面刚体转动
2023631,2023630,2010664,2010625,27931,UXYZ,gate,CW2_GATE_53,梁轴 master -> CW2_GANTRY_PHI54_06 原索 slave；保留截面刚体转动
2023632,,,2010666,2010723,ALL,gate,CW2_GATE_54,left_post 下端焊接中心线偏置：平动+转动
2023633,,,2010705,2010724,ALL,gate,CW2_GATE_54,left_post 上端焊接中心线偏置：平动+转动
2023634,,,2010683,2010726,ALL,gate,CW2_GATE_54,right_post 下端焊接中心线偏置：平动+转动
2023635,,,2010712,2010727,ALL,gate,CW2_GATE_54,right_post 上端焊接中心线偏置：平动+转动
2023637,2023636,2010729,2010667,14493,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动
2023639,2023638,2010730,2010668,15221,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动
2023641,2023640,2010731,2010669,15949,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动
2023643,2023642,2010732,2010670,16677,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动
2023645,2023644,2010733,2010671,17405,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动
2023647,2023646,2010734,2010672,18133,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动
2023649,2023648,2010735,2010673,18861,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动
2023651,2023650,2010736,2010674,19589,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动
2023653,2023652,2010737,2010675,20317,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动
2023655,2023654,2010738,2010676,21045,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动
2023657,2023656,2010739,2010677,21773,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动
2023659,2023658,2010740,2010678,22501,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动
2023661,2023660,2010741,2010679,23229,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动
2023663,2023662,2010742,2010680,23957,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动
2023665,2023664,2010743,2010681,24685,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动
2023667,2023666,2010744,2010682,25413,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动
2023669,2023668,2010745,2010706,25961,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_GANTRY_PHI54_01 原索 slave；保留截面刚体转动
2023671,2023670,2010746,2010707,26356,UXYZ,gate,CW2_GATE_54,梁轴 master -> CW2_GANTRY_PHI54_02 原索 slave；保留截面刚体转动
